Month,Day,Hour,Sammonpuistikko,Hietaniemenkatu,Eteläinen Hesperiankatu,Kesäkatu,row,clouds (1/8),relative humidity (%),rain intensity (mm/h),air temperature (degC),_merge
7,2,13,0.4166666666666667,13.666666666666666,13.666666666666666,17.166666666666668,757,1,59,0.0,18.4,both
7,2,14,0.25,14.166666666666666,12.25,16.333333333333332,758,0,59,0.0,18.2,both
7,2,15,0.5,17.583333333333332,17.0,14.75,759,0,56,0.0,18.2,both
7,2,16,0.9090909090909092,25.454545454545453,17.727272727272727,17.363636363636363,760,0,58,0.0,17.6,both
7,2,17,1.0,22.916666666666668,20.333333333333332,15.583333333333334,761,0,63,0.0,16.9,both
7,2,18,1.25,17.083333333333332,20.416666666666668,17.583333333333332,762,0,67,0.0,16.0,both
7,2,19,1.75,19.0,22.666666666666668,14.333333333333334,763,0,72,0.0,15.1,both
7,2,20,1.5,6.916666666666667,18.5,9.916666666666666,764,7,73,0.0,14.9,both
7,2,21,2.0833333333333335,5.333333333333333,13.416666666666666,5.083333333333333,765,8,73,0.0,15.1,both
7,2,22,4.0,1.1666666666666667,11.083333333333334,1.0833333333333333,766,8,74,0.0,15.0,both
7,2,23,4.083333333333333,2.0,10.0,1.0,767,8,79,0.0,14.4,both
7,3,0,3.9166666666666665,1.5,11.0,1.25,768,8,82,0.0,14.1,both
7,3,1,4.166666666666667,1.0,11.0,2.0,769,8,84,0.0,13.9,both
7,3,2,7.0,1.0,11.0,2.0,770,8,85,0.0,13.7,both
7,3,3,7.0,1.0,11.0,2.0,771,7,86,0.0,13.8,both
7,3,4,6.0,1.0,11.0,2.0,772,7,86,0.0,14.2,both
7,3,5,5.5,1.0,11.083333333333334,2.0,773,8,86,0.0,14.4,both
7,3,6,3.0,1.0833333333333333,12.0,2.25,774,7,85,0.0,15.0,both
7,3,7,1.4166666666666667,2.0,11.666666666666666,4.083333333333333,775,8,92,0.0,13.6,both
7,3,8,0.4166666666666667,2.0,10.166666666666666,6.416666666666667,776,7,95,7.1,13.1,both
7,3,9,0.6666666666666666,1.0,7.833333333333333,9.0,777,7,95,0.0,14.0,both
7,3,10,0.0,1.0,7.333333333333333,8.0,778,7,90,0.0,14.0,both
7,3,11,0.1666666666666666,1.0833333333333333,5.416666666666667,8.5,779,7,90,0.0,13.5,both
7,3,12,0.5833333333333334,2.0,4.333333333333333,10.75,780,5,84,0.0,14.3,both
7,3,13,1.75,2.0,3.8333333333333335,10.083333333333334,781,7,68,0.0,16.3,both
7,3,14,0.5833333333333334,3.1666666666666665,3.5833333333333335,9.5,782,1,68,0.0,16.3,both
7,3,15,1.5,4.0,3.75,9.75,783,1,69,0.0,16.0,both
7,3,16,2.25,2.5833333333333335,7.666666666666667,5.166666666666667,784,1,72,0.0,15.3,both
7,3,17,3.5833333333333335,3.4166666666666665,8.416666666666666,4.166666666666667,785,1,71,0.0,15.3,both
7,3,18,4.75,4.25,12.666666666666666,12.583333333333334,786,1,70,0.0,14.8,both
7,3,19,2.3333333333333335,6.166666666666667,19.666666666666668,12.583333333333334,787,0,74,0.0,14.0,both
7,3,20,2.75,6.25,23.583333333333332,12.0,788,0,80,0.0,12.8,both
7,3,21,2.25,4.75,25.416666666666668,12.5,789,0,83,0.0,12.7,both
7,3,22,2.0833333333333335,4.083333333333333,23.083333333333332,15.666666666666666,790,0,80,0.0,13.4,both
7,3,23,6.666666666666667,3.3333333333333335,20.0,15.583333333333334,791,0,85,0.0,12.8,both
7,4,0,6.166666666666667,3.0,20.0,15.0,792,0,89,0.0,12.4,both
7,4,1,6.166666666666667,3.0,20.0,15.0,793,0,92,0.0,12.2,both
7,4,2,7.0,3.0,20.0,15.0,794,5,91,0.0,12.4,both
7,4,3,7.0,3.0,21.0,15.0,795,5,92,0.0,12.4,both
7,4,4,7.0,3.0,21.0,15.0,796,3,88,0.0,13.6,both
7,4,5,7.0,3.0,21.0,15.0,797,1,84,0.0,14.0,both
7,4,6,6.25,3.4166666666666665,21.916666666666668,15.0,798,1,84,0.0,14.1,both
7,4,7,2.0833333333333335,6.25,21.166666666666668,15.5,799,1,80,0.0,14.6,both
7,4,8,0.0833333333333333,7.083333333333333,21.083333333333332,17.416666666666668,800,5,81,0.0,14.7,both
7,4,9,0.75,5.75,19.583333333333332,19.416666666666668,801,1,79,0.0,14.8,both
7,4,10,0.5833333333333334,4.166666666666667,19.083333333333332,19.833333333333332,802,7,86,0.0,13.6,both
7,4,11,0.0,4.583333333333333,20.166666666666668,19.0,803,1,78,0.0,15.0,both
7,4,12,3.4166666666666665,13.166666666666666,21.666666666666668,18.5,804,1,76,0.0,15.6,both
7,4,13,5.333333333333333,14.916666666666666,20.166666666666668,19.583333333333332,805,1,77,0.0,14.5,both
7,4,14,1.25,16.666666666666668,20.083333333333332,19.416666666666668,806,0,71,0.0,16.2,both
7,4,15,3.0833333333333335,19.166666666666668,22.5,18.166666666666668,807,0,68,0.0,16.6,both
7,4,16,6.833333333333333,19.916666666666668,21.833333333333332,19.166666666666668,808,1,74,0.0,14.4,both
7,4,17,5.5,23.916666666666668,13.083333333333334,19.333333333333332,809,7,71,0.0,14.7,both
7,4,18,4.0,20.0,17.75,18.416666666666668,810,7,76,0.0,14.0,both
7,4,19,8.833333333333334,17.5,17.916666666666668,15.916666666666666,811,7,78,0.0,13.7,both
7,4,20,11.083333333333334,11.25,14.5,16.166666666666668,812,7,80,0.0,13.4,both
7,4,21,13.0,5.25,15.25,14.666666666666666,813,7,86,0.0,12.8,both
7,4,22,15.666666666666666,0.5,17.916666666666668,15.083333333333334,814,7,88,0.0,12.8,both
7,4,23,16.083333333333332,0.0,12.083333333333334,14.833333333333334,815,7,88,0.0,13.2,both
7,5,0,16.166666666666668,0.0,12.0,16.0,816,7,87,0.0,13.5,both
7,5,1,15.0,0.0,12.0,16.0,817,7,89,0.0,13.3,both
7,5,2,14.166666666666666,0.0,8.75,16.0,818,7,93,0.0,13.1,both
7,5,3,14.0,0.0,8.0,16.0,819,8,90,0.0,13.1,both
7,5,4,14.0,0.0,8.0,16.0,820,8,89,0.0,12.6,both
7,5,5,13.666666666666666,0.4166666666666667,8.083333333333334,16.0,821,8,87,0.0,12.9,both
7,5,6,11.583333333333334,0.5833333333333334,9.083333333333334,16.0,822,7,80,0.0,13.3,both
7,5,7,6.833333333333333,0.5833333333333334,10.666666666666666,16.0,823,7,76,0.0,13.5,both
7,5,8,2.1666666666666665,1.0833333333333333,7.666666666666667,16.75,824,7,74,0.0,14.1,both
7,5,9,0.8333333333333334,0.0833333333333333,8.166666666666666,18.916666666666668,825,5,65,0.0,14.9,both
7,5,10,1.25,1.75,8.166666666666666,21.0,826,7,57,0.0,15.8,both
7,5,11,1.6666666666666667,0.1666666666666666,9.166666666666666,19.25,827,7,55,0.0,16.4,both
7,5,12,0.25,0.0,9.583333333333334,17.666666666666668,828,7,50,0.0,16.7,both
7,5,13,0.5,0.0,9.166666666666666,17.0,829,7,55,0.0,16.7,both
7,5,14,1.181818181818182,0.0,8.181818181818182,15.181818181818182,830,7,51,0.0,16.9,both
7,5,15,2.1666666666666665,0.8333333333333334,7.75,10.833333333333334,831,7,53,0.0,16.4,both
7,5,16,4.5,7.0,9.583333333333334,3.1666666666666665,832,1,53,0.0,16.8,both
7,5,17,3.5833333333333335,11.333333333333334,11.0,2.1666666666666665,833,1,60,0.0,15.2,both
7,5,18,4.666666666666667,17.0,14.916666666666666,1.0,834,3,55,0.0,15.2,both
7,5,19,1.75,12.25,19.833333333333332,2.8333333333333335,835,1,65,0.0,13.6,both
7,5,20,4.0,8.0,22.5,3.6666666666666665,836,1,72,0.0,12.0,both
7,5,21,7.916666666666667,3.4166666666666665,15.166666666666666,7.25,837,3,75,0.0,11.5,both
7,5,22,9.833333333333334,5.25,11.166666666666666,6.166666666666667,838,0,73,0.0,11.2,both
7,5,23,10.5,6.166666666666667,9.666666666666666,7.166666666666667,839,5,74,0.0,10.9,both
7,6,0,12.416666666666666,5.166666666666667,11.0,8.0,840,3,76,0.0,10.2,both
7,6,1,13.25,5.0,11.0,8.0,841,5,77,0.0,9.8,both
7,6,2,13.0,5.0,12.166666666666666,8.0,842,0,78,0.0,9.5,both
7,6,3,14.166666666666666,5.0,12.0,8.0,843,1,81,0.0,9.2,both
7,6,4,15.0,5.0,12.0,8.0,844,7,76,0.0,10.0,both
7,6,5,15.0,5.5,12.0,8.0,845,7,71,0.0,10.7,both
7,6,6,14.833333333333334,5.583333333333333,12.583333333333334,7.583333333333333,846,7,70,0.0,11.0,both
7,6,7,12.75,5.25,12.5,8.916666666666666,847,7,68,0.0,11.8,both
7,6,8,7.0,3.0833333333333335,8.666666666666666,12.166666666666666,848,7,62,0.0,12.6,both
7,6,9,1.5,1.0833333333333333,11.25,14.583333333333334,849,7,55,0.0,14.2,both
7,6,10,0.0833333333333333,0.0,11.5,15.0,850,7,55,0.0,14.6,both
7,6,11,0.0833333333333333,0.0,8.333333333333334,15.75,851,7,73,0.4,12.4,both
7,6,12,3.1666666666666665,3.0833333333333335,7.333333333333333,16.916666666666668,852,7,55,0.0,14.6,both
7,6,13,1.1666666666666667,4.25,8.416666666666666,18.583333333333332,853,3,63,0.0,14.5,both
7,6,14,1.3333333333333333,1.8333333333333333,9.583333333333334,18.333333333333332,854,7,56,0.0,14.9,both
7,6,15,1.4166666666666667,4.5,10.416666666666666,18.916666666666668,855,3,51,0.0,15.9,both
7,6,16,1.6666666666666667,12.583333333333334,8.5,21.833333333333332,856,7,62,0.0,13.7,both
7,6,17,4.5,15.5,10.416666666666666,20.416666666666668,857,3,60,0.0,14.2,both
7,6,18,3.3333333333333335,14.583333333333334,13.75,17.916666666666668,858,7,76,0.0,11.8,both
7,6,19,2.0833333333333335,16.333333333333332,13.083333333333334,17.083333333333332,859,7,70,0.0,11.9,both
7,6,20,0.6666666666666666,12.666666666666666,14.333333333333334,14.5,860,1,71,0.0,11.0,both
7,6,21,1.3333333333333333,9.0,15.916666666666666,11.0,861,0,74,0.0,10.1,both
7,6,22,6.333333333333333,8.666666666666666,14.75,11.916666666666666,862,0,73,0.0,10.5,both
7,6,23,7.0,9.0,15.666666666666666,14.25,863,0,77,0.0,9.9,both
7,7,0,8.333333333333334,7.166666666666667,16.0,14.0,864,0,75,0.0,9.7,both
7,7,1,9.166666666666666,7.0,16.0,14.0,865,0,74,0.0,9.4,both
7,7,2,7.833333333333333,7.0,17.0,14.0,866,0,73,0.0,9.3,both
7,7,3,7.0,7.0,18.0,14.0,867,0,71,0.0,9.5,both
7,7,4,7.166666666666667,7.0,18.0,14.0,868,0,61,0.0,10.9,both
7,7,5,5.416666666666667,7.5,18.0,13.833333333333334,869,0,52,0.0,12.9,both
7,7,6,3.1666666666666665,7.583333333333333,18.166666666666668,13.0,870,0,47,0.0,14.7,both
7,7,7,0.75,7.916666666666667,17.833333333333332,14.333333333333334,871,0,40,0.0,15.9,both
7,7,8,0.0833333333333333,6.5,17.666666666666668,15.5,872,0,37,0.0,17.1,both
7,7,9,1.0,3.1666666666666665,18.0,15.833333333333334,873,0,34,0.0,18.4,both
7,7,10,0.3333333333333333,3.5,16.916666666666668,15.25,874,1,57,0.0,17.0,both
7,7,11,0.5,3.8333333333333335,16.416666666666668,15.25,875,5,58,0.0,16.5,both
7,7,12,0.3333333333333333,3.0833333333333335,9.166666666666666,12.333333333333334,876,1,47,0.0,18.0,both
7,7,13,0.5833333333333334,4.0,8.666666666666666,5.0,877,5,40,0.0,17.5,both
7,7,14,3.6666666666666665,1.25,7.666666666666667,3.75,878,5,33,0.0,18.3,both
7,7,15,6.916666666666667,0.6666666666666666,10.916666666666666,2.8333333333333335,879,3,38,0.0,17.4,both
7,7,16,4.166666666666667,4.333333333333333,5.75,0.0,880,7,40,0.0,17.1,both
7,7,17,0.9166666666666666,7.333333333333333,11.416666666666666,1.9166666666666667,881,7,41,0.0,17.5,both
7,7,18,0.5,9.75,17.333333333333332,3.0833333333333335,882,3,47,0.0,17.0,both
7,7,19,0.4166666666666667,11.666666666666666,16.5,6.25,883,5,59,0.0,15.7,both
7,7,20,1.5,9.666666666666666,15.833333333333334,8.166666666666666,884,3,65,0.0,15.4,both
7,7,21,8.166666666666666,10.333333333333334,15.5,7.416666666666667,885,5,71,0.0,14.1,both
7,7,22,12.5,11.416666666666666,14.583333333333334,7.333333333333333,886,1,77,0.0,12.8,both
7,7,23,11.416666666666666,9.416666666666666,12.916666666666666,6.75,887,0,84,0.0,11.6,both
7,8,0,6.416666666666667,8.416666666666666,12.0,6.0,888,7,85,0.0,11.7,both
7,8,1,6.916666666666667,8.916666666666666,11.666666666666666,6.166666666666667,889,7,84,0.0,12.0,both
7,8,2,9.916666666666666,9.166666666666666,11.0,5.083333333333333,890,3,88,0.0,11.3,both
7,8,3,10.916666666666666,9.833333333333334,10.083333333333334,5.0,891,1,90,0.0,11.4,both
7,8,4,11.727272727272728,9.0,11.0,5.0,892,0,81,0.0,13.7,both
7,8,5,11.75,9.0,11.0,5.0,893,0,67,0.0,16.3,both
7,8,6,9.75,8.916666666666666,11.0,5.0,894,0,61,0.0,18.5,both
7,8,7,8.583333333333334,8.916666666666666,11.0,5.0,895,0,54,0.0,19.4,both
7,8,8,7.333333333333333,9.0,11.083333333333334,5.0,896,1,53,0.0,20.0,both
7,8,9,3.5833333333333335,9.583333333333334,10.833333333333334,5.166666666666667,897,7,67,0.0,16.4,both
7,8,10,1.3333333333333333,11.75,10.333333333333334,10.083333333333334,898,7,57,0.0,17.2,both
7,8,11,1.5,12.916666666666666,8.333333333333334,12.916666666666666,899,7,47,0.0,17.2,both
7,8,12,0.5833333333333334,17.0,5.833333333333333,10.583333333333334,900,7,39,0.0,18.7,both
7,8,13,3.5,24.5,6.75,7.166666666666667,901,7,55,0.0,17.6,both
7,8,14,0.8333333333333334,16.166666666666668,5.333333333333333,1.1666666666666667,902,7,41,0.0,19.8,both
7,8,15,1.3333333333333333,14.5,10.333333333333334,0.8333333333333334,903,7,39,0.0,19.4,both
7,8,16,6.083333333333333,11.666666666666666,4.5,1.5,904,7,30,0.0,19.3,both
7,8,17,2.9166666666666665,13.0,1.3333333333333333,1.4166666666666667,905,7,27,0.0,19.9,both
7,8,18,1.181818181818182,14.0,2.090909090909091,1.4545454545454546,906,7,34,0.0,18.4,both
7,8,19,0.3333333333333333,14.25,6.333333333333333,2.6666666666666665,907,5,49,0.0,15.8,both
7,8,20,0.25,15.25,6.166666666666667,1.4166666666666667,908,7,56,0.0,15.0,both
7,8,21,0.3333333333333333,12.833333333333334,2.5,0.75,909,7,60,0.0,14.3,both
7,8,22,1.75,11.25,0.1666666666666666,0.0,910,7,71,0.0,14.5,both
7,8,23,2.1666666666666665,7.25,2.75,0.1666666666666666,911,7,63,0.0,14.0,both
7,9,0,4.166666666666667,3.5833333333333335,3.25,0.0,912,7,69,0.0,14.0,both
7,9,1,4.333333333333333,2.1666666666666665,4.666666666666667,0.0,913,7,71,0.0,14.0,both
7,9,2,7.0,2.8333333333333335,3.0,0.0,914,7,72,0.0,14.2,both
7,9,3,9.666666666666666,2.0,3.0,0.0,915,7,79,0.0,14.2,both
7,9,4,9.583333333333334,1.3333333333333333,3.4166666666666665,0.5833333333333334,916,3,74,0.0,15.7,both
7,9,5,7.916666666666667,0.0,3.75,1.0,917,0,68,0.0,17.2,both
7,9,6,5.333333333333333,0.0,4.0,1.0,918,0,66,0.0,17.3,both
7,9,7,5.0,0.0,3.6666666666666665,1.0,919,0,70,0.0,17.5,both
7,9,8,3.5,0.0,3.0,1.0,920,0,57,0.0,18.0,both
7,9,9,1.0,0.8333333333333334,2.75,0.0,921,0,56,0.0,18.2,both
7,9,10,0.5833333333333334,1.5833333333333333,0.5833333333333334,2.5833333333333335,922,0,55,0.0,18.8,both
7,9,11,0.3333333333333333,5.083333333333333,0.9166666666666666,3.3333333333333335,923,1,50,0.0,17.7,both
7,9,12,1.0,9.5,6.083333333333333,3.75,924,0,52,0.0,18.7,both
7,9,13,1.5833333333333333,17.25,7.416666666666667,3.5,925,0,55,0.0,18.1,both
7,9,14,6.25,23.166666666666668,10.583333333333334,3.5,926,0,62,0.0,18.7,both
7,9,15,1.5,30.25,12.5,4.833333333333333,927,0,62,0.0,18.7,both
7,9,16,0.5,23.25,15.833333333333334,0.5833333333333334,928,0,54,0.0,18.8,both
7,9,17,0.25,16.25,14.916666666666666,10.083333333333334,929,1,47,0.0,19.5,both
7,9,18,4.833333333333333,11.416666666666666,18.0,15.333333333333334,930,1,51,0.0,19.0,both
7,9,19,1.5833333333333333,3.4166666666666665,21.0,10.75,931,0,60,0.0,17.0,both
7,9,20,1.1666666666666667,0.0833333333333333,24.666666666666668,1.0,932,0,65,0.0,16.0,both
7,9,21,2.1666666666666665,0.1666666666666666,23.916666666666668,3.8333333333333335,933,0,72,0.0,15.1,both
7,9,22,5.25,0.0,20.666666666666668,0.25,934,0,80,0.0,13.8,both
7,9,23,4.0,0.0,18.666666666666668,0.0,935,0,84,0.0,13.1,both
7,10,0,5.166666666666667,0.1666666666666666,19.0,0.0,936,0,83,0.0,13.1,both
7,10,1,6.0,1.0,19.833333333333332,0.0,937,0,86,0.0,12.6,both
7,10,2,6.0,1.0,20.666666666666668,0.0,938,0,90,0.0,12.1,both
7,10,3,6.0,1.0,21.0,0.0,939,0,93,0.0,12.8,both
7,10,4,6.0,1.0,21.0,0.0833333333333333,940,0,74,0.0,17.1,both
7,10,5,5.0,1.0,21.0,0.0,941,0,64,0.0,17.9,both
7,10,6,2.5,1.0833333333333333,21.5,0.0,942,0,58,0.0,19.5,both
7,10,7,1.1666666666666667,2.0,22.333333333333332,0.0,943,0,63,0.0,18.7,both
7,10,8,0.1666666666666666,1.6666666666666667,19.833333333333332,1.25,944,0,64,0.0,19.3,both
7,10,9,0.1666666666666666,0.8333333333333334,15.916666666666666,5.75,945,1,70,0.0,18.4,both
7,10,10,0.0,8.0,14.666666666666666,3.0,946,0,66,0.0,18.5,both
7,10,11,0.5,9.333333333333334,11.75,2.0,947,0,66,0.0,19.5,both
7,10,12,1.1666666666666667,12.083333333333334,11.833333333333334,3.1666666666666665,948,0,66,0.0,19.3,both
7,10,13,4.0,15.5,11.666666666666666,8.666666666666666,949,0,67,0.0,19.7,both
7,10,14,8.833333333333334,26.666666666666668,5.25,13.333333333333334,950,0,66,0.0,19.8,both
7,10,15,4.5,27.583333333333332,3.5833333333333335,13.0,951,0,59,0.0,20.6,both
7,10,16,2.25,28.666666666666668,6.75,11.333333333333334,952,0,62,0.0,20.0,both
7,10,17,3.5833333333333335,24.5,15.083333333333334,7.416666666666667,953,0,66,0.0,19.8,both
7,10,18,1.3333333333333333,26.333333333333332,26.083333333333332,5.583333333333333,954,0,67,0.0,19.5,both
7,10,19,2.0833333333333335,21.833333333333332,16.416666666666668,8.0,955,0,69,0.0,18.7,both
7,10,20,10.0,10.25,18.333333333333332,11.416666666666666,956,0,81,0.0,16.2,both
7,10,21,12.416666666666666,2.25,11.0,11.75,957,0,86,0.0,15.4,both
7,10,22,15.583333333333334,0.75,8.166666666666666,7.166666666666667,958,0,88,0.0,15.2,both
7,10,23,19.5,0.0,8.583333333333334,4.083333333333333,959,3,89,0.0,15.0,both
7,11,0,19.5,1.1666666666666667,9.0,5.0,960,7,87,0.0,15.2,both
7,11,1,22.416666666666668,2.0,9.0,5.0,961,1,92,0.0,14.6,both
7,11,2,22.083333333333332,2.0,9.0,5.0,962,0,92,0.0,14.9,both
7,11,3,21.083333333333332,2.0,7.833333333333333,5.0,963,0,92,0.0,15.5,both
7,11,4,21.0,2.0,8.0,5.0,964,0,85,0.0,16.2,both
7,11,5,20.75,2.25,8.0,5.0,965,3,89,0.0,16.3,both
7,11,6,18.166666666666668,3.25,9.5,5.166666666666667,966,3,81,0.0,17.1,both
7,11,7,13.0,4.666666666666667,9.916666666666666,6.25,967,5,78,0.0,17.7,both
7,11,8,6.0,5.333333333333333,7.666666666666667,8.583333333333334,968,7,83,0.0,17.7,both
7,11,9,0.1666666666666666,3.8333333333333335,3.5833333333333335,12.0,969,5,83,0.0,17.2,both
7,11,10,0.0833333333333333,1.0833333333333333,2.4166666666666665,13.5,970,5,79,0.0,18.0,both
7,11,11,1.75,0.3333333333333333,1.6666666666666667,10.5,971,3,75,0.0,18.8,both
7,11,12,4.75,5.416666666666667,1.6666666666666667,12.833333333333334,972,5,78,0.0,18.1,both
7,11,13,1.3333333333333333,6.333333333333333,1.0833333333333333,10.166666666666666,973,7,84,0.0,17.6,both
7,11,14,2.25,10.666666666666666,1.5833333333333333,8.583333333333334,974,7,83,0.0,17.7,both
7,11,15,3.4166666666666665,10.083333333333334,2.9166666666666665,3.1666666666666665,975,7,95,2.0,16.3,both
7,11,16,1.75,10.5,2.75,2.3333333333333335,976,8,96,0.1,15.9,both
7,11,17,5.75,11.833333333333334,7.583333333333333,0.0,977,8,96,0.0,15.9,both
7,11,18,5.916666666666667,12.0,8.416666666666666,0.0,978,7,96,0.0,15.9,both
7,11,19,4.416666666666667,12.0,7.583333333333333,0.4166666666666667,979,7,96,0.0,15.8,both
7,11,20,10.25,11.916666666666666,5.916666666666667,1.0833333333333333,980,7,96,0.0,16.3,both
7,11,21,20.583333333333332,11.0,6.75,0.5,981,8,95,0.0,16.6,both
7,11,22,21.916666666666668,10.25,5.083333333333333,0.0,982,8,95,0.0,17.2,both
7,11,23,19.333333333333332,10.0,6.0,0.0,983,8,95,0.0,16.4,both
7,12,0,20.818181818181817,10.0,5.090909090909091,0.0,984,8,95,0.0,16.2,both
7,12,1,21.0,10.0,5.0,0.0,985,8,96,0.0,15.7,both
7,12,2,22.583333333333332,10.0,5.0,0.0,986,7,97,0.0,15.1,both
7,12,3,23.5,10.0,5.0,0.0,987,8,97,0.0,15.2,both
7,12,4,23.90909090909091,10.0,5.0,0.0,988,7,97,0.0,14.9,both
7,12,5,23.0,10.0,5.0,0.0,989,8,97,0.0,15.3,both
7,12,6,21.083333333333332,9.833333333333334,5.5,0.5833333333333334,990,7,96,0.0,15.0,both
7,12,7,16.833333333333332,10.416666666666666,4.5,2.3333333333333335,991,8,95,0.0,15.7,both
7,12,8,11.166666666666666,10.5,0.75,9.833333333333334,992,8,92,0.0,16.3,both
7,12,9,3.75,8.833333333333334,5.333333333333333,10.5,993,8,91,0.0,16.3,both
7,12,10,1.9166666666666667,8.833333333333334,3.4166666666666665,8.333333333333334,994,8,90,0.0,17.2,both
7,12,11,0.0,7.416666666666667,1.0,6.0,995,7,93,0.0,16.9,both
7,12,12,3.0,8.166666666666666,1.5833333333333333,4.25,996,7,78,0.0,19.1,both
7,12,13,2.75,5.833333333333333,0.5,5.583333333333333,997,1,71,0.0,20.6,both
7,12,14,0.8333333333333334,5.75,0.0,9.333333333333334,998,5,84,0.0,17.6,both
7,12,15,1.4166666666666667,6.0,0.5,4.583333333333333,999,1,75,0.0,19.1,both
7,12,16,0.5833333333333334,12.333333333333334,4.333333333333333,1.0,1000,0,81,0.0,17.1,both
7,12,17,2.0833333333333335,20.166666666666668,5.333333333333333,7.833333333333333,1001,0,82,0.0,17.9,both
7,12,18,3.5,23.333333333333332,14.75,12.916666666666666,1002,0,81,0.0,17.5,both
7,12,19,6.25,12.0,21.0,20.0,1003,0,86,0.0,16.2,both
7,12,20,5.5,10.583333333333334,24.916666666666668,23.583333333333332,1004,0,87,0.0,15.7,both
7,12,21,6.666666666666667,6.25,21.333333333333332,24.666666666666668,1005,0,89,0.0,15.1,both
7,12,22,11.0,4.75,18.75,22.416666666666668,1006,0,91,0.0,14.8,both
7,12,23,11.166666666666666,2.9166666666666665,18.166666666666668,20.25,1007,0,93,0.0,14.2,both
7,13,0,10.25,3.0,19.0,19.833333333333332,1008,0,92,0.0,14.5,both
7,13,1,11.5,1.25,14.833333333333334,19.0,1009,3,93,0.0,14.6,both
7,13,2,11.833333333333334,0.0,14.0,19.0,1010,5,94,0.0,14.4,both
7,13,3,12.583333333333334,0.0,14.0,19.0,1011,8,94,0.0,14.8,both
7,13,4,11.833333333333334,0.0,14.0,19.0,1012,7,92,0.0,15.2,both
7,13,5,10.416666666666666,0.25,14.0,19.0,1013,8,93,0.0,14.3,both
7,13,6,8.0,1.1666666666666667,14.25,18.416666666666668,1014,8,93,0.0,14.4,both
7,13,7,5.916666666666667,1.6666666666666667,15.75,20.25,1015,7,88,0.0,15.9,both
7,13,8,2.0,1.5,14.166666666666666,22.083333333333332,1016,7,86,0.0,16.1,both
7,13,9,0.75,4.5,9.833333333333334,17.583333333333332,1017,3,72,0.0,18.4,both
7,13,10,0.4166666666666667,5.416666666666667,11.333333333333334,14.333333333333334,1018,7,70,0.0,17.8,both
7,13,11,0.5,7.25,11.25,12.833333333333334,1019,7,74,0.0,16.5,both
7,13,12,0.5,8.25,10.25,6.166666666666667,1020,7,84,0.0,15.3,both
7,13,13,1.4166666666666667,9.25,9.833333333333334,4.916666666666667,1021,7,91,0.4,14.9,both
7,13,14,1.3333333333333333,11.083333333333334,6.666666666666667,6.833333333333333,1022,7,91,0.0,14.9,both
7,13,15,2.9166666666666665,11.583333333333334,7.666666666666667,6.166666666666667,1023,7,92,0.5,14.8,both
7,13,16,7.25,13.166666666666666,8.083333333333334,4.916666666666667,1024,7,93,1.1,13.8,both
7,13,17,7.416666666666667,13.833333333333334,8.0,5.0,1025,7,95,1.9,13.1,both
7,13,18,8.833333333333334,13.0,8.75,3.9166666666666665,1026,7,96,0.8,13.1,both
7,13,19,11.416666666666666,12.25,10.0,3.1666666666666665,1027,7,96,0.0,13.3,both
7,13,20,10.916666666666666,12.0,10.666666666666666,4.0,1028,7,93,0.0,13.2,both
7,13,21,8.416666666666666,12.0,11.916666666666666,3.4166666666666665,1029,8,85,0.0,12.8,both
7,13,22,9.583333333333334,11.166666666666666,10.5,3.0,1030,7,84,0.0,12.4,both
7,13,23,10.75,12.0,11.333333333333334,2.4166666666666665,1031,7,84,0.0,12.0,both
7,14,0,12.916666666666666,12.0,13.0,2.0,1032,7,84,0.0,11.6,both
7,14,1,13.0,12.0,13.0,2.0,1033,7,84,0.0,11.4,both
7,14,2,13.583333333333334,12.0,13.0,2.0,1034,7,85,0.0,11.5,both
7,14,3,15.583333333333334,12.0,13.0,2.0,1035,7,85,0.0,11.7,both
7,14,4,16.0,12.0,13.75,2.0,1036,1,81,0.0,11.7,both
7,14,5,14.333333333333334,12.0,14.0,2.0,1037,0,74,0.0,13.3,both
7,14,6,11.5,12.333333333333334,15.166666666666666,1.5833333333333333,1038,1,65,0.0,14.3,both
7,14,7,9.416666666666666,14.5,15.0,2.0,1039,1,59,0.0,14.9,both
7,14,8,5.25,15.25,12.0,1.6666666666666667,1040,1,56,0.0,15.6,both
7,14,9,0.25,18.25,6.916666666666667,2.1666666666666665,1041,1,54,0.0,16.9,both
7,14,10,0.0833333333333333,19.0,3.75,0.3333333333333333,1042,1,50,0.0,17.8,both
7,14,11,1.1666666666666667,20.833333333333332,2.5833333333333335,0.0,1043,3,47,0.0,17.6,both
7,14,12,1.5833333333333333,15.5,1.25,0.5,1044,1,44,0.0,17.9,both
7,14,13,1.0833333333333333,8.5,2.75,0.1666666666666666,1045,3,41,0.0,19.1,both
7,14,14,2.6666666666666665,9.666666666666666,5.916666666666667,2.75,1046,1,45,0.0,18.4,both
7,14,15,5.75,11.25,8.0,5.083333333333333,1047,3,41,0.0,18.6,both
7,14,16,7.916666666666667,13.833333333333334,7.333333333333333,3.5833333333333335,1048,1,44,0.0,18.7,both
7,14,17,1.25,19.75,12.666666666666666,3.75,1049,0,43,0.0,18.4,both
7,14,18,1.75,19.916666666666668,13.083333333333334,5.0,1050,0,46,0.0,17.5,both
7,14,19,7.0,19.75,15.75,4.666666666666667,1051,0,50,0.0,16.0,both
